math_density,loop_density,graph_density,instr_variance,opcode_entropy,call_density,mem_density,label
0.11194029850746269,0.018995929443690638,0.05679686380124733,0.03595658073270014,5.217037642126944,0.005766621438263229,0.09871099050203527,1
0.10918367346938776,0.027551020408163266,0.1444170461036159,0.0391156462585034,5.21339510949267,0.005442176870748299,0.10680272108843537,1
0.14592513525102407,0.014168286029686802,0.1539415335108279,0.0012225050405524993,3.896456740278407,0.026977219439654778,0.37874848327266425,1
0.10936574909215446,0.0,0.17675868075163517,0.00030781475098202614,4.6077003178054206,0.0,0.3303781268501816,1
0.1068334937439846,0.017996756628475746,0.22590605989242388,0.002663256292272601,4.133986572696771,0.06783392883040859,0.35559745276675414,1
0.138671875,0.01171875,0.05525960878215399,0.04296875,2.8265077346143714,0.068359375,0.34375,1
0.0902994088106287,0.02050092174686924,0.17807700295382364,0.0021931218612929885,3.8722883363873537,0.09360498378996886,0.35356938529019133,1
0.08634255939576461,0.023328074955781826,0.14689876742740685,0.0012428892394473923,3.853174781496491,0.06544289880013385,0.39872842870118075,1
0.12709153449264285,0.011853621249761132,0.18609367522421,0.00024937894133384293,4.096275979490436,0.07530288553411045,0.3453143512325626,1
0.11340465701699182,0.0460667086217747,0.1898960619067674,0.01422278162366268,3.853182279998867,0.08080553807426054,0.37847702957835117,1
0.1717767720336206,0.024398841524440468,0.03161636805473509,0.00029404731327552767,4.701507853613559,0.04589795141133853,0.31795194274934235,1
0.1437613756757491,0.06992475075385075,0.04510563701202393,0.0038847083752139304,4.289640557591025,0.07611855151992611,0.30814158811224907,1
0.5,0.002898550724637681,0.10337844637919097,0.09420289855072464,3.908979868419285,0.004347826086956522,0.5130434782608696,1
0.1243933731243376,0.014503263234227702,0.15611454147574705,0.0015200535505104033,3.952871565720763,0.05891950688905004,0.4399788029229654,1
0.07360356694209028,0.025845290964100567,0.22721423198577337,0.0006590704011040535,3.718307145406452,0.07753144960101913,0.43444239990091826,1
0.08853467166183643,0.008835795575033577,0.1651625619660242,0.002014561391107655,3.4192707155558377,0.07761362833109493,0.4123135647133668,1
0.10811954245805198,0.04561642805009238,0.18348301016947632,0.0002794417808453407,4.107951856331222,0.070623536228259,0.29979999394217116,1
0.087893864013267,0.10945273631840796,0.10735365598436987,0.10613598673300166,4.682381140438771,0.013266998341625208,0.13598673300165837,1
0.15486749643224887,0.02521812959517315,0.050122718496514757,0.0006467113463518616,3.9295964255490916,0.07442599851870585,0.3812236934804993,1
0.14653695709017947,0.025801390660270127,0.04493094635322499,0.000955211774185802,3.840383855492997,0.07339655163213141,0.34323053689305366,1
0.12567463377023902,0.015805705474171164,0.03917634915208775,0.038936006168080184,5.208132726447199,0.0065535851966075555,0.08211256746337703,1
0.1124359825327511,0.047408908296943233,0.19388133015622605,0.0004820960698689956,4.288835526568289,0.061481921397379916,0.3121006113537118,1
0.07883369330453564,0.012958963282937365,0.17572714016095026,0.038876889848812095,3.6873457306108137,0.11555075593952484,0.28293736501079914,1
